"ID_Item"	"Titre"	"Description"	"Contenu"	"Categorie"	"Lien"	"Date_Recup"	"Date_publication"	"ID_flux"	"typeFlux"	"Journal"
"3524673"	"La presidenta argentina sigue hospitalizada con cuadro infeccioso en el colon"	"Un año después de la intervención que sufrió por un hematoma craneal, la presidenta argentina, Cristina Fernández, volvió a ser internada en un hospital de Buenos Aires, esta vez por un cuadro infeccioso en una parte del colon, según los estudios que le practicaron ayer."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110137-1"	"2014-11-04 15:07:08"	""	"756340"	"International"	"La Jordana (Bol)"
"3481413"	"El Gobierno de México defiende su papel en caso de estudiantes desaparecidos"	"El Gobierno mexicano defendió su papel en las investigación sobre la desaparición de 43 estudiantes ante las críticas de los padres y compañeros de las víctimas, quienes afirman que las instituciones oficiales han sido ""rebasadas"" por la situación."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110064-1"	"2014-10-31 12:06:10"	""	"756340"	"International"	"La Jordana (Bol)"
"3524677"	"El suicidio asistido de una joven enferma despierta la polémica en EE.UU."	"El suicidio asistido de Brittany Maynard, la joven de 29 años enferma de cáncer terminal que acabó con su vida este sábado, ha despertado en Estados Unidos la polémica sobre el derecho a una muerte digna, una opción legal en cinco estados y en el candelero de otros como Connecticut y Nueva Jersey."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110141-1"	"2014-11-04 15:07:08"	""	"756340"	"International"	"La Jordana (Bol)"
"3412638"	"La Revolución de los Paraguas se prepara para votar su futuro"	"Miles de manifestantes continuaron ayer las concentraciones en diversas zonas de Hong Kong a la espera de que mañana, domingo, el movimiento pro democracia vote los pasos a dar en el futuro, tras un mes de protestas y enfrentamientos y una semana de negociaciones infructuosas con el gobierno local."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109868-1"	"2014-10-25 20:26:21"	""	"756340"	"International"	"La Jordana (Bol)"
"3445783"	"Los periodistas huyen de Mosul por temor a ser detenidos por los yihadistas"	"La mayoría de los periodistas de la ciudad de Mosul, en el norte de Irak, han huido de la urbe tras las campañas de detenciones lanzadas en los últimos días por el grupo yihadista Estado Islámico (EI)."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109946-1"	"2014-10-28 18:26:48"	""	"756340"	"International"	"La Jordana (Bol)"
"3384632"	"Las calles de Hong Kong siguen tomadas por estudiantes tras nuevos choques"	"Las tres áreas urbanas tomadas por el movimiento prodemocrático de Hong Kong continúan bloqueadas por cientos de manifestantes que amanecieron en las calles, 26 días después desde que estallara la campaña de desobediencia civil y sin visos de que los estudiantes las abandonen."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109781-1"	"2014-10-23 12:25:58"	""	"756340"	"International"	"La Jordana (Bol)"
"3481415"	"Ecuador y Perú impulsan un proceso de integración sin ""vuelta atrás"""	"El proceso de integración entre Ecuador y Perú no tiene ""vuelta atrás"" y ambos países caminan decididos por la senda del hermanamiento, en busca de un futuro de prosperidad, coincidieron en destacar los presidentes de ambos países, el ecuatoriano Rafael Correa y el peruano Ollanta Humala."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110066-1"	"2014-10-31 12:06:10"	""	"756340"	"International"	"La Jordana (Bol)"
"3561448"	"Un gran ensayo clínico de la vacuna contra ébola empieza el lunes en Ginebra"	"Un nuevo ensayo clínico a gran escala de una de las dos vacunas experimentales más prometedoras contra el ébola empezará el próximo lunes en Ginebra, después de que el regulador suizo lo autorizase con un total de 115 participantes."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110275-1"	"2014-11-07 10:38:49"	""	"756340"	"International"	"La Jordana (Bol)"
"3552818"	"Hispanos se sienten ignorados por demócratas y maltratados por republicanos"	"La comunidad hispana en Estados Unidos, decepcionada por la falta de una reforma migratoria, se siente ""ignorada por los demócratas y atacada por los republicanos"", según dijeron destacados líderes latinos para explicar los resultados de las elecciones legislativas."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110224-1"	"2014-11-06 16:38:31"	""	"756340"	"International"	"La Jordana (Bol)"
"3435387"	"Uruguay buscará presidente en un apretado balotaje entre Vázquez y Lacalle"	"Uruguay buscará a su próximo presidente el 30 de noviembre en una apretada segunda vuelta entre el izquierdista Tabaré Vázquez y el candidato del Partido Nacional Luis Lacalle Pou, después de que las elecciones celebradas ayer no dejaran mayorías ni parlamentarias ni para ser jefe de Estado."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109901-1"	"2014-10-27 22:26:41"	""	"756340"	"International"	"La Jordana (Bol)"
"3607222"	"Un nuevo ataque contra una escuela mata a casi 50 estudiantes en Nigeria"	"Un nuevo ataque suicida contra una institución educativa causó 48 muertos en la ciudad nigeriana de Potiskum, en el noreste del país, en uno de los peores atentados en meses en una zona sometida a la violencia terrorista del grupo fundamentalista islámico Boko Haram."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110389-1"	"2014-11-11 17:39:25"	""	"756340"	"International"	"La Jordana (Bol)"
"3496436"	"La identificación con foto aparta a millones de estadounidenses de las urnas"	"Millones de estadounidenses, en su mayoría hispanos y negros, no podrán votar en los comicios legislativos del martes a causa de restrictivas leyes aprobadas en una quincena de estados, que obligan a los ciudadanos a mostrar una identificación con foto, de la que muchos carecen."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110101-1"	"2014-11-02 00:06:26"	""	"756340"	"International"	"La Jordana (Bol)"
